# REQ-019 allowed-combination denominator (identity axes).
# Provenance: OPEN_ORACLE SoloDAoC IsCharacterValid join:
#   class ∈ STARTING_CLASSES_DICT[realm]  (not Enum.IsDefined, not Albion-only, not Cartesian)
#   race ∈ CharacterClassDB.EligibleRaces
#   gender ∈ {0,1} minus RACE_GENDER_CONSTRAINTS_DICT / CLASS_GENDER_CONSTRAINTS_DICT
# Stats/points (30-point progressive cost) are a separate joint axis in charcreate.rs.
# legality=ALLOWED only. Unknown table gaps must be UNESTABLISHED in the classifier, never guessed.
realm_id	realm	class_id	class	base_class_id	base_class	race_id	race	gender_id	gender	career_keys
2	Midgard	26	Healer	37	Seer	7	Dwarf	0	Male	SeerCareer
2	Midgard	26	Healer	37	Seer	7	Dwarf	1	Female	SeerCareer
2	Midgard	26	Healer	37	Seer	17	Frostalf	0	Male	SeerCareer
2	Midgard	26	Healer	37	Seer	17	Frostalf	1	Female	SeerCareer
2	Midgard	27	Spiritmaster	36	Mystic	5	Norseman	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	27	Spiritmaster	36	Mystic	5	Norseman	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	27	Spiritmaster	36	Mystic	8	Kobold	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	27	Spiritmaster	36	Mystic	8	Kobold	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	27	Spiritmaster	36	Mystic	17	Frostalf	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	27	Spiritmaster	36	Mystic	17	Frostalf	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	28	Shaman	37	Seer	6	Troll	0	Male	SeerCareer
2	Midgard	28	Shaman	37	Seer	6	Troll	1	Female	SeerCareer
2	Midgard	28	Shaman	37	Seer	7	Dwarf	0	Male	SeerCareer
2	Midgard	28	Shaman	37	Seer	7	Dwarf	1	Female	SeerCareer
2	Midgard	28	Shaman	37	Seer	8	Kobold	0	Male	SeerCareer
2	Midgard	28	Shaman	37	Seer	8	Kobold	1	Female	SeerCareer
2	Midgard	28	Shaman	37	Seer	17	Frostalf	0	Male	SeerCareer
2	Midgard	28	Shaman	37	Seer	17	Frostalf	1	Female	SeerCareer
2	Midgard	29	Runemaster	36	Mystic	5	Norseman	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	29	Runemaster	36	Mystic	5	Norseman	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	29	Runemaster	36	Mystic	7	Dwarf	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	29	Runemaster	36	Mystic	7	Dwarf	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	29	Runemaster	36	Mystic	8	Kobold	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	29	Runemaster	36	Mystic	8	Kobold	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	29	Runemaster	36	Mystic	17	Frostalf	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	29	Runemaster	36	Mystic	17	Frostalf	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	30	Bonedancer	36	Mystic	6	Troll	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	30	Bonedancer	36	Mystic	6	Troll	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	30	Bonedancer	36	Mystic	8	Kobold	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	30	Bonedancer	36	Mystic	8	Kobold	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	30	Bonedancer	36	Mystic	14	Valkyn	0	Male	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	30	Bonedancer	36	Mystic	14	Valkyn	1	Female	MidClothCasterCareer|CharacterQuickcastUserCareer
2	Midgard	31	Berserker	35	Viking	5	Norseman	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	5	Norseman	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	6	Troll	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	6	Troll	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	7	Dwarf	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	7	Dwarf	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	14	Valkyn	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	14	Valkyn	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	31	Berserker	35	Viking	20	MidgardMinotaur	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|BerserkerCareer
2	Midgard	32	Savage	35	Viking	5	Norseman	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	5	Norseman	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	6	Troll	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	6	Troll	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	7	Dwarf	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	7	Dwarf	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	8	Kobold	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	8	Kobold	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	14	Valkyn	0	Male	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	32	Savage	35	Viking	14	Valkyn	1	Female	VikingCareer|CharacterStyleUserCareer|LightTankCareer|SavageCareer
2	Midgard	34	Valkyrie	35	Viking	5	Norseman	1	Female	VikingCareer|CharacterStyleUserCareer|ValkyrieCareer
2	Midgard	34	Valkyrie	35	Viking	7	Dwarf	1	Female	VikingCareer|CharacterStyleUserCareer|ValkyrieCareer
2	Midgard	34	Valkyrie	35	Viking	14	Valkyn	1	Female	VikingCareer|CharacterStyleUserCareer|ValkyrieCareer
2	Midgard	34	Valkyrie	35	Viking	17	Frostalf	1	Female	VikingCareer|CharacterStyleUserCareer|ValkyrieCareer
2	Midgard	35	Viking	35	Viking	5	Norseman	0	Male	VikingCareer
2	Midgard	35	Viking	35	Viking	5	Norseman	1	Female	VikingCareer
2	Midgard	35	Viking	35	Viking	6	Troll	0	Male	VikingCareer
2	Midgard	35	Viking	35	Viking	6	Troll	1	Female	VikingCareer
2	Midgard	35	Viking	35	Viking	7	Dwarf	0	Male	VikingCareer
2	Midgard	35	Viking	35	Viking	7	Dwarf	1	Female	VikingCareer
2	Midgard	35	Viking	35	Viking	8	Kobold	0	Male	VikingCareer
2	Midgard	35	Viking	35	Viking	8	Kobold	1	Female	VikingCareer
2	Midgard	35	Viking	35	Viking	14	Valkyn	0	Male	VikingCareer
2	Midgard	35	Viking	35	Viking	14	Valkyn	1	Female	VikingCareer
2	Midgard	35	Viking	35	Viking	17	Frostalf	0	Male	VikingCareer
2	Midgard	35	Viking	35	Viking	17	Frostalf	1	Female	VikingCareer
2	Midgard	35	Viking	35	Viking	20	MidgardMinotaur	0	Male	VikingCareer
2	Midgard	36	Mystic	36	Mystic	5	Norseman	0	Male	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	5	Norseman	1	Female	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	6	Troll	0	Male	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	6	Troll	1	Female	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	7	Dwarf	0	Male	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	7	Dwarf	1	Female	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	8	Kobold	0	Male	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	8	Kobold	1	Female	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	14	Valkyn	0	Male	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	14	Valkyn	1	Female	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	17	Frostalf	0	Male	MidClothCasterCareer
2	Midgard	36	Mystic	36	Mystic	17	Frostalf	1	Female	MidClothCasterCareer
2	Midgard	37	Seer	37	Seer	5	Norseman	0	Male	SeerCareer
2	Midgard	37	Seer	37	Seer	5	Norseman	1	Female	SeerCareer
2	Midgard	37	Seer	37	Seer	6	Troll	0	Male	SeerCareer
2	Midgard	37	Seer	37	Seer	6	Troll	1	Female	SeerCareer
2	Midgard	37	Seer	37	Seer	7	Dwarf	0	Male	SeerCareer
2	Midgard	37	Seer	37	Seer	7	Dwarf	1	Female	SeerCareer
2	Midgard	37	Seer	37	Seer	8	Kobold	0	Male	SeerCareer
2	Midgard	37	Seer	37	Seer	8	Kobold	1	Female	SeerCareer
2	Midgard	37	Seer	37	Seer	17	Frostalf	0	Male	SeerCareer
2	Midgard	37	Seer	37	Seer	17	Frostalf	1	Female	SeerCareer
2	Midgard	38	Rogue	38	Rogue	5	Norseman	0	Male	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	5	Norseman	1	Female	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	7	Dwarf	0	Male	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	7	Dwarf	1	Female	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	8	Kobold	0	Male	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	8	Kobold	1	Female	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	14	Valkyn	0	Male	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	14	Valkyn	1	Female	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	17	Frostalf	0	Male	MidgardRogueCareer
2	Midgard	38	Rogue	38	Rogue	17	Frostalf	1	Female	MidgardRogueCareer
2	Midgard	59	Warlock	36	Mystic	5	Norseman	0	Male	MidClothCasterCareer
2	Midgard	59	Warlock	36	Mystic	5	Norseman	1	Female	MidClothCasterCareer
2	Midgard	59	Warlock	36	Mystic	8	Kobold	0	Male	MidClothCasterCareer
2	Midgard	59	Warlock	36	Mystic	8	Kobold	1	Female	MidClothCasterCareer
2	Midgard	59	Warlock	36	Mystic	17	Frostalf	0	Male	MidClothCasterCareer
2	Midgard	59	Warlock	36	Mystic	17	Frostalf	1	Female	MidClothCasterCareer
2	Midgard	61	Mauler	35	Viking	5	Norseman	0	Male	MaulerCareer|MaulerMidCareer|CharacterStyleUserCareer
2	Midgard	61	Mauler	35	Viking	5	Norseman	1	Female	MaulerCareer|MaulerMidCareer|CharacterStyleUserCareer
2	Midgard	61	Mauler	35	Viking	8	Kobold	0	Male	MaulerCareer|MaulerMidCareer|CharacterStyleUserCareer
2	Midgard	61	Mauler	35	Viking	8	Kobold	1	Female	MaulerCareer|MaulerMidCareer|CharacterStyleUserCareer
2	Midgard	61	Mauler	35	Viking	20	MidgardMinotaur	0	Male	MaulerCareer|MaulerMidCareer|CharacterStyleUserCareer
3	Hibernia	39	Bainshee	51	Magician	9	Celt	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	39	Bainshee	51	Magician	11	Elf	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	39	Bainshee	51	Magician	12	Lurikeen	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	40	Eldritch	51	Magician	11	Elf	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	40	Eldritch	51	Magician	11	Elf	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	40	Eldritch	51	Magician	12	Lurikeen	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	40	Eldritch	51	Magician	12	Lurikeen	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	41	Enchanter	51	Magician	11	Elf	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	41	Enchanter	51	Magician	11	Elf	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	41	Enchanter	51	Magician	12	Lurikeen	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	41	Enchanter	51	Magician	12	Lurikeen	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	9	Celt	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	9	Celt	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	11	Elf	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	11	Elf	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	12	Lurikeen	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	12	Lurikeen	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	18	Shar	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	42	Mentalist	51	Magician	18	Shar	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	43	Blademaster	52	Guardian	9	Celt	0	Male	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	9	Celt	1	Female	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	10	Firbolg	0	Male	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	10	Firbolg	1	Female	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	11	Elf	0	Male	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	11	Elf	1	Female	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	18	Shar	0	Male	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	18	Shar	1	Female	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	43	Blademaster	52	Guardian	21	HiberniaMinotaur	0	Male	GuardianCareer|CharacterStyleUserCareer|LightTankCareer|BlademasterCareer
3	Hibernia	44	Hero	52	Guardian	9	Celt	0	Male	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	9	Celt	1	Female	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	10	Firbolg	0	Male	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	10	Firbolg	1	Female	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	12	Lurikeen	0	Male	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	12	Lurikeen	1	Female	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	15	Sylvan	0	Male	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	15	Sylvan	1	Female	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	18	Shar	0	Male	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	18	Shar	1	Female	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	44	Hero	52	Guardian	21	HiberniaMinotaur	0	Male	GuardianCareer|CharacterStyleUserCareer|PureTankCareer|HeroCareer
3	Hibernia	45	Champion	52	Guardian	9	Celt	0	Male	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	9	Celt	1	Female	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	11	Elf	0	Male	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	11	Elf	1	Female	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	12	Lurikeen	0	Male	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	12	Lurikeen	1	Female	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	18	Shar	0	Male	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	18	Shar	1	Female	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	45	Champion	52	Guardian	21	HiberniaMinotaur	0	Male	GuardianCareer|CharacterStyleUserCareer|ChampionCareer
3	Hibernia	46	Warden	53	Naturalist	9	Celt	0	Male	NaturalistCareer|CharacterStyleUserCareer|WardenCareer
3	Hibernia	46	Warden	53	Naturalist	9	Celt	1	Female	NaturalistCareer|CharacterStyleUserCareer|WardenCareer
3	Hibernia	46	Warden	53	Naturalist	10	Firbolg	0	Male	NaturalistCareer|CharacterStyleUserCareer|WardenCareer
3	Hibernia	46	Warden	53	Naturalist	10	Firbolg	1	Female	NaturalistCareer|CharacterStyleUserCareer|WardenCareer
3	Hibernia	46	Warden	53	Naturalist	15	Sylvan	0	Male	NaturalistCareer|CharacterStyleUserCareer|WardenCareer
3	Hibernia	46	Warden	53	Naturalist	15	Sylvan	1	Female	NaturalistCareer|CharacterStyleUserCareer|WardenCareer
3	Hibernia	46	Warden	53	Naturalist	21	HiberniaMinotaur	0	Male	NaturalistCareer|CharacterStyleUserCareer|WardenCareer
3	Hibernia	47	Druid	53	Naturalist	9	Celt	0	Male	NaturalistCareer|DruidCareer
3	Hibernia	47	Druid	53	Naturalist	9	Celt	1	Female	NaturalistCareer|DruidCareer
3	Hibernia	47	Druid	53	Naturalist	10	Firbolg	0	Male	NaturalistCareer|DruidCareer
3	Hibernia	47	Druid	53	Naturalist	10	Firbolg	1	Female	NaturalistCareer|DruidCareer
3	Hibernia	47	Druid	53	Naturalist	15	Sylvan	0	Male	NaturalistCareer|DruidCareer
3	Hibernia	47	Druid	53	Naturalist	15	Sylvan	1	Female	NaturalistCareer|DruidCareer
3	Hibernia	48	Bard	53	Naturalist	9	Celt	0	Male	NaturalistCareer|CharacterStyleUserCareer|BardCareer
3	Hibernia	48	Bard	53	Naturalist	9	Celt	1	Female	NaturalistCareer|CharacterStyleUserCareer|BardCareer
3	Hibernia	48	Bard	53	Naturalist	10	Firbolg	0	Male	NaturalistCareer|CharacterStyleUserCareer|BardCareer
3	Hibernia	48	Bard	53	Naturalist	10	Firbolg	1	Female	NaturalistCareer|CharacterStyleUserCareer|BardCareer
3	Hibernia	49	Nightshade	54	Stalker	9	Celt	0	Male	StalkerCareer|AssassinCareer|NightshadeCareer|CharacterStyleUserCareer
3	Hibernia	49	Nightshade	54	Stalker	9	Celt	1	Female	StalkerCareer|AssassinCareer|NightshadeCareer|CharacterStyleUserCareer
3	Hibernia	49	Nightshade	54	Stalker	11	Elf	0	Male	StalkerCareer|AssassinCareer|NightshadeCareer|CharacterStyleUserCareer
3	Hibernia	49	Nightshade	54	Stalker	11	Elf	1	Female	StalkerCareer|AssassinCareer|NightshadeCareer|CharacterStyleUserCareer
3	Hibernia	49	Nightshade	54	Stalker	12	Lurikeen	0	Male	StalkerCareer|AssassinCareer|NightshadeCareer|CharacterStyleUserCareer
3	Hibernia	49	Nightshade	54	Stalker	12	Lurikeen	1	Female	StalkerCareer|AssassinCareer|NightshadeCareer|CharacterStyleUserCareer
3	Hibernia	50	Ranger	54	Stalker	9	Celt	0	Male	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	9	Celt	1	Female	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	11	Elf	0	Male	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	11	Elf	1	Female	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	12	Lurikeen	0	Male	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	12	Lurikeen	1	Female	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	15	Sylvan	0	Male	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	15	Sylvan	1	Female	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	18	Shar	0	Male	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	50	Ranger	54	Stalker	18	Shar	1	Female	StalkerCareer|CharacterStyleUserCareer|RangerCareer
3	Hibernia	51	Magician	51	Magician	9	Celt	0	Male	HibClothCasterCareer
3	Hibernia	51	Magician	51	Magician	9	Celt	1	Female	HibClothCasterCareer
3	Hibernia	51	Magician	51	Magician	11	Elf	0	Male	HibClothCasterCareer
3	Hibernia	51	Magician	51	Magician	11	Elf	1	Female	HibClothCasterCareer
3	Hibernia	51	Magician	51	Magician	12	Lurikeen	0	Male	HibClothCasterCareer
3	Hibernia	51	Magician	51	Magician	12	Lurikeen	1	Female	HibClothCasterCareer
3	Hibernia	51	Magician	51	Magician	18	Shar	0	Male	HibClothCasterCareer
3	Hibernia	51	Magician	51	Magician	18	Shar	1	Female	HibClothCasterCareer
3	Hibernia	52	Guardian	52	Guardian	9	Celt	0	Male	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	9	Celt	1	Female	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	10	Firbolg	0	Male	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	10	Firbolg	1	Female	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	11	Elf	0	Male	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	11	Elf	1	Female	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	12	Lurikeen	0	Male	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	12	Lurikeen	1	Female	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	15	Sylvan	0	Male	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	15	Sylvan	1	Female	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	18	Shar	0	Male	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	18	Shar	1	Female	GuardianCareer
3	Hibernia	52	Guardian	52	Guardian	21	HiberniaMinotaur	0	Male	GuardianCareer
3	Hibernia	53	Naturalist	53	Naturalist	9	Celt	0	Male	NaturalistCareer
3	Hibernia	53	Naturalist	53	Naturalist	9	Celt	1	Female	NaturalistCareer
3	Hibernia	53	Naturalist	53	Naturalist	10	Firbolg	0	Male	NaturalistCareer
3	Hibernia	53	Naturalist	53	Naturalist	10	Firbolg	1	Female	NaturalistCareer
3	Hibernia	53	Naturalist	53	Naturalist	15	Sylvan	0	Male	NaturalistCareer
3	Hibernia	53	Naturalist	53	Naturalist	15	Sylvan	1	Female	NaturalistCareer
3	Hibernia	53	Naturalist	53	Naturalist	21	HiberniaMinotaur	0	Male	NaturalistCareer
3	Hibernia	54	Stalker	54	Stalker	9	Celt	0	Male	StalkerCareer
3	Hibernia	54	Stalker	54	Stalker	9	Celt	1	Female	StalkerCareer
3	Hibernia	54	Stalker	54	Stalker	11	Elf	0	Male	StalkerCareer
3	Hibernia	54	Stalker	54	Stalker	11	Elf	1	Female	StalkerCareer
3	Hibernia	54	Stalker	54	Stalker	12	Lurikeen	0	Male	StalkerCareer
3	Hibernia	54	Stalker	54	Stalker	12	Lurikeen	1	Female	StalkerCareer
3	Hibernia	54	Stalker	54	Stalker	18	Shar	0	Male	StalkerCareer
3	Hibernia	54	Stalker	54	Stalker	18	Shar	1	Female	StalkerCareer
3	Hibernia	55	Animist	57	Forester	9	Celt	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	55	Animist	57	Forester	9	Celt	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	55	Animist	57	Forester	10	Firbolg	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	55	Animist	57	Forester	10	Firbolg	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	55	Animist	57	Forester	15	Sylvan	0	Male	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	55	Animist	57	Forester	15	Sylvan	1	Female	HibClothCasterCareer|CharacterQuickcastUserCareer
3	Hibernia	56	Valewalker	57	Forester	9	Celt	0	Male	HibClothCasterCareer|CharacterStyleUserCareer|ValewalkerCareer
3	Hibernia	56	Valewalker	57	Forester	9	Celt	1	Female	HibClothCasterCareer|CharacterStyleUserCareer|ValewalkerCareer
3	Hibernia	56	Valewalker	57	Forester	10	Firbolg	0	Male	HibClothCasterCareer|CharacterStyleUserCareer|ValewalkerCareer
3	Hibernia	56	Valewalker	57	Forester	10	Firbolg	1	Female	HibClothCasterCareer|CharacterStyleUserCareer|ValewalkerCareer
3	Hibernia	56	Valewalker	57	Forester	15	Sylvan	0	Male	HibClothCasterCareer|CharacterStyleUserCareer|ValewalkerCareer
3	Hibernia	56	Valewalker	57	Forester	15	Sylvan	1	Female	HibClothCasterCareer|CharacterStyleUserCareer|ValewalkerCareer
3	Hibernia	57	Forester	57	Forester	9	Celt	0	Male	HibClothCasterCareer
3	Hibernia	57	Forester	57	Forester	9	Celt	1	Female	HibClothCasterCareer
3	Hibernia	57	Forester	57	Forester	10	Firbolg	0	Male	HibClothCasterCareer
3	Hibernia	57	Forester	57	Forester	10	Firbolg	1	Female	HibClothCasterCareer
3	Hibernia	57	Forester	57	Forester	15	Sylvan	0	Male	HibClothCasterCareer
3	Hibernia	57	Forester	57	Forester	15	Sylvan	1	Female	HibClothCasterCareer
3	Hibernia	58	Vampiir	54	Stalker	9	Celt	0	Male	StalkerCareer|CharacterStyleUserCareer|VampiirCareer
3	Hibernia	58	Vampiir	54	Stalker	9	Celt	1	Female	StalkerCareer|CharacterStyleUserCareer|VampiirCareer
3	Hibernia	58	Vampiir	54	Stalker	12	Lurikeen	0	Male	StalkerCareer|CharacterStyleUserCareer|VampiirCareer
